x_izor				y_izvor				x_oboljeli			y_oboljeli
736.757080620366	429.178505025092	730.859419274922	421.931737505729
536.446703878653	889.270256274424	538.642255700897	896.248303396631
134.420425305254	721.987208342026	137.047928274681	729.767370299155
530.539220449906	996.332816600611	540.570200545102	1005.69806678700
610.204549621241	890.085888562636	615.495969560971	904.856985857242
454.351537983653	269.771479526038	463.751355119251	259.783953189182
312.751119862984	301.468364342475	294.399903980472	286.325865100445
497.703182972912	773.510416970279	509.384302808883	793.892971108328
560.889898915349	687.829599936685	537.786880937809	703.095629872885
893.223723436576	137.251798821330	924.002841119988	159.484814956906
176.339457906899	289.329450120614	207.351922571790	297.512560796682
378.454462882698	7.57735161921047	397.078735868451	-22.8065219658326
796.793173480910	226.104419804832	813.579336906284	188.159031660036
506.748016839249	243.633700781087	482.166570911659	278.489953252943
207.196128337538	952.993570867553	243.174320997489	923.233120970185
788.638941405525	45.1601973706279	779.597395279589	0.629446874957665
863.167947508112	819.594372385051	890.013625277564	862.811308939439
44.9543420835480	803.903925284479	-2.81704114279907	822.361300033181
402.996295752904	305.583696356293	352.884844988722	321.972033249548
106.129347312441	353.355659159509	159.357725744789	329.559573735510
974.894529352392	428.643223019326	1040.00025662810	426.234158764593
319.396070800593	825.655044903150	367.935174232269	861.890589264050
669.888169128663	659.196153476080	726.472506439465	698.159031197060
516.562607911332	161.659275474902	537.324698895955	101.947317507717
988.057406535812	832.812490253872	1063.60238038311	848.542816590306
243.166890625641	873.090128673186	276.517888072111	943.359342254957
761.654336450736	126.391763781250	692.501851810026	86.3697254559488
661.763862826340	103.413176007901	603.535063389655	56.3786872093515
39.8144430408335	691.435261796770	15.7583891992410	610.684322182636
3.09801703953250	56.2452227746626	-2.98714273545821	139.182277176140
131.203561218556	380.543485265328	135.161998709983	292.045972148207
421.790771399970	277.781455645505	454.294060981826	356.539011607754
982.416245238354	469.718699389419	1039.98578656898	533.626444274562
867.687060268261	950.575496508157	877.965457012782	1045.40174056151
561.023512091261	503.376043000361	578.968933990731	599.073802696005
651.431433804419	699.333684654742	701.900999610902	784.740638515644
421.241333842090	788.002975827814	465.430921206099	699.426650553406
149.417201485266	137.897078917354	246.030403409505	146.637903242476
773.776399576805	316.927824511185	733.293610119797	413.113849439610
720.341012653094	932.402998768769	665.432054913995	1016.72491379963
218.934202054860	728.013853874116	206.692351486477	621.212321491637
447.536264261712	872.163819379513	378.359783958751	798.883549636911
226.148996102687	90.6908029655311	138.729970079739	38.8945310352145
968.356452232694	326.154651845838	990.019231428151	216.237531406739
91.5996088494064	196.606653222490	198.058032591044	234.945036651396
311.513438827840	460.422271073504	421.296422152285	450.247207835214
180.237795197451	207.263513050266	181.233193697380	324.948621601675
583.465853742630	145.692003690228	474.824072045510	175.681748171327
579.360561899343	803.254372157494	496.935840324076	726.046477401050
267.741918623261	465.981057015919	282.381198850329	338.879182354249
131.145852403687	958.003410783711	17.4320168774971	918.506063106016
672.245353413342	907.001301305098	637.989335046332	1032.19964061118
232.289878630105	332.089256450174	187.245240434978	215.404109082890
39.9293870962663	466.838541362435	140.516047679377	398.379663076493
41.1950102833077	908.448173410176	-57.1955584809353	838.885957354103
959.212530197479	201.627991980825	927.142229598934	67.4263493797439
395.610001909568	693.259502256289	468.885757908945	804.855663574884
562.936333813629	315.105067784579	427.818274806507	348.045002982566
1.82934454547612	720.662435148127	2.81825263259616	852.611839676685
11.3167790093229	374.221547313598	-123.449810123720	388.625411564271
224.678880437845	736.975379794986	325.409387402616	821.683006894437
985.132372738471	64.5247257749204	1083.57054366991	172.131346441628
357.960143720327	661.395016269789	245.646598297684	565.142755123452
94.0305776324671	451.590659323500	25.3618677672476	325.273547047957
656.834541775907	524.386310537558	585.892231638623	394.654781857094
818.046807060048	826.280049937711	777.066142746269	963.237933353953
150.197899702676	981.895710909021	167.499139178416	837.409911484709
891.846445463330	493.610916538408	758.683785026260	426.345222655655
509.869179994805	615.677951460178	667.537721223380	601.110470037403
738.075927276840	391.379288244807	634.588947768899	501.687633272010
477.587895837687	432.955619731364	346.098147464145	344.835849511664
464.690995847381	322.308567474864	520.750030052437	467.744767369976
944.165285266739	661.666716880852	838.623415480732	548.171743122191
158.750922290232	661.923814654994	201.066641786513	806.897793442380
712.755888415314	517.527409898883	859.508723039606	481.760596342326
546.355070824876	453.022304054479	689.672926562420	371.018491228510
247.739182547466	461.554524696314	398.298146443326	385.195840776255
772.961447824164	483.783438263889	718.377118382680	634.583318586150
459.540425426232	956.806254760710	499.213091088905	1120.63644145467
258.683438356793	995.131641115505	144.101924037692	878.010818323790
986.078575355192	262.672145484249	970.490760893203	423.238426921499
722.150888861286	777.839237402462	886.769414534039	803.808436194473
307.132929132710	929.822868898957	314.711963903565	1092.38657190249
713.331318572053	201.601978537791	886.563461403231	191.957058334347
641.421481036892	994.039641605164	571.119366804171	828.374538485411
830.868777898172	787.268282185854	822.711268993584	612.235698906944
853.341561513992	528.756901269936	692.171403173315	453.676282787829
728.016631354719	665.826365258520	578.598533809477	747.501334808918
395.806229799334	125.497979716327	428.741477634525	-43.7530146861919
67.6238755148079	147.083895300308	-109.312755207173	155.715063275643
165.180391688639	812.519863828638	20.8974490476236	910.417747003234
987.712125400439	542.634933152559	854.889562308641	673.766170377973
240.657936542872	864.073211499986	420.489557340597	816.231934857394
932.627728133723	140.631906024250	1039.80989825440	292.321749468528
104.670941446207	77.1176922101945	-77.6816077832058	80.6292900795391
953.452904214098	180.654964598052	793.824935336518	90.9622255308745
26.6458035374989	208.005346100553	182.501544244026	109.472193983428
692.491100746201	579.245607918027	854.727173968811	667.513861930099
263.159731840550	835.806248301776	230.183700813751	1018.22898891671
205.288697107063	40.5771046146483	143.738518716251	223.656916851024
913.274776525818	204.813784516774	1090.37302125731	127.479134594943
290.212304375629	531.624341393357	410.359587401061	382.072137235372
265.643771765063	542.628349712208	220.248269614664	356.683215782661
506.570637942103	990.670013020366	359.388714839286	1113.58684344220
581.188173075357	995.521327208562	396.329732649256	942.264747102382
29.1916116645079	263.873935006288	114.249981113551	91.1736082447287
61.7547977070950	304.885383532873	-57.2681759917975	147.790071656418
995.475988011711	313.378267116491	1152.11912625468	430.105828228459
604.299226692278	634.441336554995	621.525360649186	842.971887781457
830.545848154415	249.476179699681	996.443937063128	368.309563538830
363.818808799854	489.935408211129	219.586462060649	337.707557823271
757.738268388404	366.774901382850	586.019313639718	256.331420749056
613.239395178305	39.3018664781846	711.864040025478	224.210400100604
857.150728747719	399.836547004016	1042.29661052982	312.904078962659
927.833620536821	615.031126134796	935.411313350864	414.385779540984
516.202730322415	656.318642755041	680.347573246816	529.867775273225
768.836034757698	206.193956886406	842.572031978212	18.1580728777353
791.165383073859	787.372622215057	692.747837057007	976.695442448878
617.771660880116	275.190278495012	832.958774078148	277.754786856840
692.607559538171	499.247444250869	810.951526785738	322.993533364975
352.642081965608	141.812509618455	180.979719052062	279.337978953036
71.2497103876351	476.226690597943	281.494861961551	463.844488067630
634.163512224926	968.147694043731	424.556362703758	1008.93015952816
827.936392293616	258.743164695558	877.972943610029	465.604430673552
441.385036692503	460.578146522272	283.599490263888	605.664333278404
77.4439870610689	659.262723715559	259.860544654963	770.218788858127
88.3723215426480	419.984723125827	287.091208917948	316.267370229423
105.564756856327	328.712251762163	123.434063474016	554.335542397145
463.060011916566	839.227711740999	242.462882621138	879.447353910504
832.061692592682	527.863554173076	884.785368868253	744.540681883580
230.289591888786	963.200643059692	457.194693890809	944.506424546657
708.746990125397	973.610525953501	558.095939764106	1145.16254941183
630.905036978308	109.355012632325	576.180247855076	-112.176167327294
726.603509776081	637.449255598579	778.783232208029	853.990637807049
219.153586186528	841.935700396659	345.959959844641	652.369212627549
341.631047917416	812.522173280845	214.915135352732	627.276958494072
621.607926338388	473.880631339313	480.408625329857	283.529541265026
438.829248354771	240.033427227810	398.512155081732	475.851586721749
482.573582700532	112.852845728998	577.980456000556	-104.952051282266
253.891485284354	212.720704740749	69.0193447727971	61.2493102861490
929.781932412570	765.665427999707	697.286826092225	787.903424356403
770.407171350312	342.727113834050	869.877496550100	134.940721511085
318.780558329751	163.660676523310	81.1483520893825	184.760763241647
497.303853000486	451.254771438577	406.884981219426	236.079816665589
785.345658651825	272.203545715772	858.520312808878	46.3788277703786
150.636110933955	507.973748356915	-80.2005696807728	549.686258627014
588.850448487020	903.632631696526	494.507727491454	673.273824455332
264.363846464536	443.446540837976	96.4241924865688	624.061264311804
90.8684175769522	826.024260296308	241.992124880199	631.235658872153
522.390379267160	21.0219980611317	558.299568733284	261.903752159239
689.791437710323	46.4160111637012	552.076265230278	251.414116647848
561.754666917771	653.475586668039	402.220566420510	839.695122419210
522.864301478489	847.925440784693	289.737896271243	914.771456778330
